Employee_ID,Age,Gender,Education,Experience_Years,Department,Job_Level,Performance_Rating,Certifications,Overtime_Hours,Remote_Work,City,Company_Tenure,Projects_Completed,Skill_Score,Annual_Salary_LPA
EMP13104,37,Male,Bachelor,3,Marketing,Junior,4,6,28,No,Delhi,3,24,58,37.26
EMP13105,49,Male,PhD,6,Sales,Junior,5,0,17,Yes,Delhi,6,25,71,43.24
EMP13106,48,Male,Bachelor,14,HR,Mid,3,2,23,No,Delhi,9,20,78,46.15
EMP13107,46,Female,Diploma,15,HR,Mid,1,10,12,Yes,Delhi,9,28,98,46.8
EMP13108,28,Female,Bachelor,4,IT,Junior,3,6,54,Yes,Hyderabad,4,8,86,33.47
EMP13109,32,Female,Bachelor,0,Marketing,Junior,3,0,5,Yes,Chennai,0,1,93,27.83
EMP13110,22,Female,Diploma,1,Operations,Junior,5,8,15,Yes,Chennai,1,17,95,40.2
EMP13111,37,Female,Bachelor,6,Sales,Junior,5,7,23,No,Mumbai,6,19,86,43.78
EMP13112,24,Female,Bachelor,0,Sales,Junior,3,3,24,No,Hyderabad,0,26,80,35.17
EMP13113,49,Male,PhD,20,HR,Senior,5,10,55,Yes,Delhi,13,30,80,72.13
EMP13114,21,Male,PhD,0,Operations,Junior,5,6,28,Yes,Mumbai,0,12,56,41.98
EMP13115,47,Male,Bachelor,18,IT,Senior,4,1,41,Yes,Delhi,4,15,71,56.1
EMP13116,60,Male,PhD,18,Operations,Senior,3,9,41,No,Hyderabad,12,7,70,62.43
EMP13117,44,Male,Master,19,IT,Senior,2,2,2,Yes,Hyderabad,7,13,54,59.84
EMP13118,47,Female,Bachelor,11,IT,Mid,3,1,39,Yes,Chennai,11,6,95,41.65
EMP13119,54,Female,Bachelor,24,IT,Lead,1,6,36,No,Delhi,7,5,95,66.74
EMP13120,23,Female,Bachelor,2,Marketing,Junior,2,7,1,Yes,Chennai,2,4,83,25.3
EMP13121,35,Male,Bachelor,14,Operations,Mid,4,3,40,Yes,Chennai,3,14,86,45.89
EMP13122,24,Female,Master,3,IT,Junior,1,0,1,Yes,Chennai,3,21,88,36.15
EMP13123,53,Male,Master,20,Marketing,Senior,2,2,23,Yes,Delhi,12,13,97,53.84
EMP13124,42,Male,Bachelor,3,HR,Junior,2,7,2,Yes,Mumbai,0,16,53,26.29
EMP13125,31,Male,Bachelor,6,IT,Junior,4,8,53,Yes,Delhi,6,28,89,41.37
EMP13126,55,Male,Bachelor,16,Marketing,Senior,1,6,36,No,Chennai,6,26,67,51.63
EMP13127,51,Female,Bachelor,20,Marketing,Senior,1,0,53,Yes,Mumbai,3,10,89,53.44
EMP13128,30,Male,Diploma,8,Operations,Mid,3,1,36,No,Chennai,8,9,99,36.13
EMP13129,49,Male,PhD,15,Sales,Mid,2,1,4,No,Chennai,15,1,100,56.94
EMP13130,23,Male,PhD,1,HR,Junior,2,4,59,No,Hyderabad,1,29,95,40.53
EMP13131,24,Male,Diploma,3,HR,Junior,3,7,60,No,Mumbai,3,20,71,25.75
EMP13132,29,Male,Master,,Sales,Junior,4,3,15,No,Chennai,7,6,64,39.99
EMP13133,28,Male,Master,2,Operations,Junior,2,2,0,Yes,Delhi,2,1,75,32.43
EMP13134,54,Male,Bachelor,15,Marketing,Mid,4,7,27,Yes,Chennai,14,9,69,42.69
EMP13135,60,Male,Bachelor,24,Operations,Lead,1,0,58,No,Chennai,9,20,77,68.05
EMP13136,49,Male,Diploma,21,Operations,Senior,4,2,36,No,Hyderabad,12,2,90,62.11
EMP13137,59,Female,Bachelor,22,Marketing,Senior,1,10,2,No,Hyderabad,8,26,95,65.33
EMP13138,41,Female,Master,10,IT,Mid,5,4,46,Yes,Chennai,9,30,76,55.81
EMP13139,33,Female,PhD,8,HR,Mid,3,2,29,Yes,Chennai,6,21,61,44.99
EMP13140,48,Female,PhD,17,Sales,Senior,3,4,48,No,Hyderabad,9,5,81,56.34
EMP13141,38,Male,Master,5,Sales,Junior,1,3,57,Yes,Chennai,0,24,51,30.66
EMP13142,57,Male,Diploma,14,HR,Mid,3,5,57,Yes,Mumbai,6,18,85,47.44
EMP13143,42,Male,Diploma,16,Operations,Senior,2,3,22,No,Hyderabad,12,14,82,52.38
EMP13144,44,Male,PhD,9,Operations,Mid,3,9,57,Yes,Delhi,4,22,50,53.34
EMP13145,50,Female,Master,25,IT,Lead,4,1,50,Yes,Hyderabad,2,29,73,78.99
EMP13146,28,Male,Bachelor,6,Sales,Junior,1,5,47,Yes,Hyderabad,3,21,74,33.31
EMP13147,25,Female,Bachelor,4,Operations,Junior,1,5,34,Yes,Chennai,4,29,96,35.44
EMP13148,59,Male,Bachelor,22,Sales,Senior,4,10,23,Yes,Delhi,0,12,78,64.62
EMP13149,59,Female,Bachelor,32,IT,Manager,5,1,3,Yes,Mumbai,0,21,87,90.65
EMP13150,35,Female,Bachelor,7,Marketing,Junior,2,0,43,Yes,Delhi,7,11,75,27.21
EMP13151,54,Female,PhD,26,Marketing,Lead,2,6,55,Yes,Delhi,6,30,60,75.44
EMP13152,36,Female,Diploma,3,Sales,Junior,1,0,29,Yes,Hyderabad,3,8,88,27.91
EMP13153,32,Female,Master,11,Sales,Mid,4,4,8,No,Delhi,7,1,100,50.29
EMP13154,33,Female,Master,8,HR,Mid,5,3,53,No,Hyderabad,2,14,81,45.78
EMP13155,43,Female,Master,18,Sales,Senior,5,4,42,Yes,Chennai,15,9,65,54.83
EMP13156,31,Male,Bachelor,5,Sales,Junior,3,5,52,No,Hyderabad,5,30,86,37.04
EMP13157,22,Female,Master,0,Operations,Junior,3,2,7,No,Delhi,0,1,57,25.86
EMP13158,51,Male,Master,22,Marketing,Senior,4,8,20,No,Chennai,8,12,63,61.75
EMP13159,48,Female,PhD,18,IT,Senior,5,2,54,Yes,Mumbai,6,8,86,70.24
EMP13160,43,Female,Bachelor,15,HR,Mid,2,9,21,No,Chennai,5,28,90,45.9
EMP13161,34,Female,Master,6,Marketing,Junior,1,2,52,Yes,Delhi,6,6,69,30.63
EMP13162,27,Male,Master,4,Sales,Junior,1,1,28,Yes,Chennai,4,4,81,30.31
EMP13163,39,Female,Bachelor,10,Sales,Mid,5,10,11,No,Mumbai,3,11,,42.82
EMP13164,56,Male,Bachelor,33,Operations,Manager,4,1,29,Yes,Delhi,2,8,70,88.82
EMP13165,38,Female,Bachelor,11,Marketing,Mid,5,2,21,No,Mumbai,11,6,96,45.9
EMP13166,33,Male,Diploma,5,Marketing,Junior,1,6,5,No,Hyderabad,4,1,91,27.26
EMP13167,51,Female,PhD,19,IT,Senior,4,5,6,No,Hyderabad,10,8,75,61.81
EMP13168,45,Male,Diploma,8,Operations,Mid,4,9,37,No,Chennai,3,22,91,43.04
EMP13169,57,Male,Bachelor,22,IT,Senior,3,4,5,Yes,Hyderabad,13,10,86,61.68
EMP13170,55,Male,Bachelor,26,IT,Lead,3,4,1,No,Delhi,5,13,97,71.8
EMP13171,47,Female,Diploma,12,HR,Mid,2,2,14,Yes,Chennai,11,24,57,40.31
EMP13172,46,Male,PhD,15,Operations,Mid,1,3,44,No,Delhi,1,27,78,57.65
EMP13173,39,Male,Bachelor,18,Marketing,Senior,5,4,43,No,Hyderabad,10,9,69,52.97
EMP13174,49,Female,Diploma,16,Sales,Senior,4,7,58,Yes,Mumbai,9,4,91,54.13
EMP13175,,Male,Master,1,HR,Junior,2,2,56,Yes,Hyderabad,1,8,100,30.17
EMP13176,43,Female,Diploma,16,HR,Senior,4,8,52,No,Delhi,12,13,53,49.97
EMP13177,45,Female,Bachelor,16,Sales,Senior,4,6,2,Yes,Chennai,12,19,91,56.52
EMP13178,24,Male,Bachelor,0,Sales,Junior,4,8,39,No,Hyderabad,0,12,72,34.41
EMP13179,37,Female,Bachelor,7,Marketing,Junior,1,2,43,No,Mumbai,7,1,93,32.43
EMP13180,45,Male,Bachelor,15,Operations,Mid,1,0,0,No,Delhi,2,18,92,50.79
EMP13181,34,Male,Master,11,Operations,Mid,5,8,7,Yes,Mumbai,6,23,93,52.46
EMP13182,,Female,Bachelor,0,Operations,Junior,5,8,30,Yes,Chennai,0,4,76,32.84
EMP13183,50,Female,Master,17,Sales,Senior,4,0,6,Yes,Mumbai,1,17,77,57.88
EMP13184,40,Male,Bachelor,15,IT,Mid,5,1,21,No,Chennai,4,22,,53.71
EMP13185,26,Female,Diploma,3,Operations,Junior,4,7,12,Yes,Delhi,2,7,55,30.79
EMP13186,29,Female,Bachelor,3,HR,Junior,4,10,60,No,Chennai,3,26,61,36.76
EMP13187,25,Female,Master,0,Sales,Junior,1,8,56,Yes,Chennai,0,11,77,30.62
EMP13188,28,Female,Master,7,HR,Junior,4,2,30,No,Mumbai,3,25,71,35.42
EMP13189,33,Male,Bachelor,5,IT,Junior,3,1,14,No,Hyderabad,5,1,62,34.23
EMP13190,47,Female,Bachelor,20,Sales,Senior,5,7,20,No,Hyderabad,14,10,91,61.74
EMP13191,28,Male,Diploma,1,Sales,Junior,5,7,13,No,Chennai,1,4,98,34.87
EMP13192,23,Male,Bachelor,2,Marketing,Junior,3,0,13,No,Delhi,2,11,54,21.11
EMP13193,47,Male,Master,10,Sales,Mid,3,6,39,No,Chennai,10,23,97,50.13
EMP13194,26,Male,Master,5,Operations,Junior,2,4,5,Yes,Hyderabad,5,11,97,37.55
EMP13195,26,Female,Bachelor,5,Marketing,Junior,1,6,23,No,Chennai,5,27,58,26.77
EMP13196,23,Male,Bachelor,0,Marketing,Junior,4,7,40,No,Chennai,0,28,65,29.18
EMP13197,40,Female,Diploma,11,IT,Mid,1,0,55,Yes,Delhi,8,7,87,39.02
EMP13198,34,Male,Master,3,IT,Junior,3,0,39,No,Mumbai,3,11,97,34.5
EMP13199,29,Female,Bachelor,2,Marketing,Junior,1,3,5,No,Delhi,0,14,75,28.94
EMP13200,53,Female,Master,24,Operations,Lead,3,7,32,No,Hyderabad,15,23,91,81.01
EMP13201,52,Female,Diploma,15,IT,Mid,5,5,29,No,Hyderabad,15,3,56,42.04
EMP13202,60,Female,Bachelor,25,Operations,Lead,1,6,37,Yes,Mumbai,5,26,64,71.51
EMP13203,54,Female,Bachelor,21,IT,Senior,4,6,33,Yes,Mumbai,13,18,92,61.06
EMP13204,42,Male,Bachelor,9,IT,Mid,1,10,14,No,Mumbai,1,29,70,45.81
EMP13205,49,Male,Bachelor,18,Operations,Senior,4,5,54,No,Hyderabad,3,26,64,60.8
EMP13206,24,Male,Diploma,2,Operations,Junior,2,10,48,No,Mumbai,2,28,94,37.49
EMP13207,58,Female,Master,22,Marketing,Senior,4,0,19,Yes,Mumbai,10,7,83,63.71
EMP13208,57,Male,Bachelor,22,Sales,Senior,4,6,31,No,Delhi,12,5,57,56.35
EMP13209,35,Male,Master,7,Sales,Junior,1,5,47,No,Mumbai,6,30,92,42.34
EMP13210,25,Female,Bachelor,4,IT,Junior,2,0,2,Yes,Hyderabad,4,19,52,31
EMP13211,49,Female,Master,18,HR,Senior,1,3,25,Yes,Mumbai,8,6,65,54.58
EMP13212,30,Female,Diploma,6,Marketing,Junior,3,1,18,Yes,Delhi,6,4,82,27.35
EMP13213,51,Male,Bachelor,21,IT,Senior,5,10,52,No,Mumbai,9,24,59,61.95
EMP13214,38,Female,PhD,5,IT,Junior,5,2,5,No,Chennai,5,29,55,46.66
EMP13215,35,Female,Master,10,IT,Mid,2,4,43,No,Hyderabad,1,22,96,47.26
EMP13216,46,Female,Bachelor,13,Marketing,Mid,4,2,30,No,Chennai,2,9,72,40.08
EMP13217,48,Female,Master,14,Marketing,Mid,2,3,28,Yes,Mumbai,11,23,98,54.63
EMP13218,58,Female,Bachelor,25,Marketing,Lead,5,3,54,Yes,Delhi,2,16,74,71.14
EMP13219,49,Female,Bachelor,14,Marketing,Mid,5,6,49,No,Mumbai,5,24,67,114.25
EMP13220,21,Male,Bachelor,0,Sales,Junior,2,9,34,No,Hyderabad,0,17,90,33.38
EMP13221,40,Female,Master,8,Operations,Mid,5,1,42,No,Hyderabad,8,18,91,51.41
EMP13222,33,Female,Master,6,IT,Junior,2,0,13,Yes,Chennai,4,6,74,33.84
EMP13223,52,Female,Diploma,20,HR,Senior,5,5,50,Yes,Mumbai,9,11,80,54.98
EMP13224,47,Male,Bachelor,14,Marketing,Mid,3,3,1,No,Delhi,3,8,58,40.66
EMP13225,29,Female,Master,2,IT,Junior,2,6,25,No,Hyderabad,2,25,65,38.36
EMP13226,49,Female,Bachelor,24,Sales,Lead,2,1,18,No,Chennai,4,22,77,64.59
EMP13227,33,Male,Bachelor,0,Sales,Junior,5,2,51,No,Chennai,0,16,54,21.39
EMP13228,50,Male,Master,16,HR,Senior,5,3,38,Yes,Mumbai,12,20,80,57.81
EMP13229,33,Male,Master,8,Marketing,Mid,5,7,52,Yes,Hyderabad,8,18,82,48.1
EMP13230,49,Female,Bachelor,10,HR,Mid,2,8,55,Yes,Hyderabad,10,18,56,31.96
EMP13231,59,Female,Bachelor,23,Operations,Senior,5,3,30,Yes,Chennai,15,8,96,64.51
EMP13232,37,Female,Bachelor,7,Operations,Junior,5,6,1,No,Delhi,6,30,63,36.08
EMP13233,50,Male,Diploma,19,Marketing,Senior,2,2,26,No,Chennai,13,6,84,53.32
EMP13234,49,Female,Bachelor,17,IT,Senior,5,6,28,Yes,Hyderabad,7,23,88,61.86
EMP13235,49,Female,Bachelor,16,Marketing,Senior,3,6,32,No,Delhi,7,7,52,43.8
EMP13236,31,Male,Bachelor,10,Sales,Mid,3,2,24,No,Chennai,3,2,95,41
EMP13237,43,Male,Master,6,Marketing,Junior,1,8,34,No,Delhi,6,25,88,37.6
EMP13238,58,Male,Bachelor,24,Marketing,Lead,3,0,25,Yes,Hyderabad,7,12,80,65.5
EMP13239,30,Female,Bachelor,4,Sales,Junior,4,10,44,Yes,Hyderabad,4,2,50,25.83
EMP13240,21,Male,PhD,0,Sales,Junior,1,9,39,No,Delhi,0,14,93,36
EMP13241,25,Female,Master,0,Sales,Junior,3,9,1,No,Hyderabad,0,17,98,36.19
EMP13242,39,Female,Bachelor,14,IT,Mid,3,3,24,No,Chennai,9,20,86,48.74
EMP13243,57,Male,Bachelor,28,Marketing,Lead,5,10,28,No,Chennai,14,5,59,71.84
EMP13244,26,Female,Bachelor,4,Marketing,Junior,3,3,15,No,Delhi,1,1,59,25.66
EMP13245,51,Male,Diploma,17,IT,Senior,4,9,30,No,Delhi,13,23,86,60.71
EMP13246,36,Male,Bachelor,7,IT,Junior,5,6,41,No,Hyderabad,0,4,77,41.54
EMP13247,24,Female,Diploma,0,HR,Junior,1,6,39,Yes,Mumbai,0,12,73,19.42
EMP13248,37,Male,Bachelor,5,IT,Junior,3,5,60,No,Hyderabad,5,11,61,39.99
EMP13249,26,Female,Bachelor,5,Operations,Junior,2,9,51,Yes,Mumbai,5,21,55,34.56
EMP13250,36,Male,Master,4,Sales,Junior,5,1,20,No,Hyderabad,4,19,70,39.57
EMP13251,21,Male,PhD,0,Operations,Junior,4,3,26,No,Hyderabad,0,21,100,44.74
EMP13252,53,Female,Master,15,Operations,Mid,1,1,29,Yes,Mumbai,6,1,93,47.93
EMP13253,41,Male,Bachelor,10,HR,Mid,2,8,28,No,Delhi,10,5,82,36.4
EMP13254,25,Male,Master,4,Operations,Junior,5,5,3,Yes,Mumbai,4,13,53,32.54
EMP13255,24,Male,Master,3,Sales,Junior,3,8,22,No,Delhi,3,11,66,35.75
EMP13256,36,Male,Diploma,5,IT,Junior,5,6,22,No,Hyderabad,5,15,54,32.44
EMP13257,40,Male,Bachelor,10,IT,Mid,5,7,2,No,Chennai,10,13,74,48.15
EMP13258,58,Female,Bachelor,21,IT,Senior,3,4,40,Yes,Mumbai,12,28,56,62.9
EMP13259,24,Female,PhD,3,Sales,Junior,4,6,40,Yes,Hyderabad,3,28,74,42.68
EMP13260,53,Female,Master,12,Operations,Mid,3,10,23,Yes,Chennai,12,14,71,50.23
EMP13261,36,Male,Master,15,Operations,Mid,5,1,59,Yes,Mumbai,9,16,67,53.73
EMP13262,30,Male,Bachelor,1,Marketing,Junior,1,9,46,No,Hyderabad,1,26,51,25.58
EMP13263,40,Male,Bachelor,6,Operations,Junior,2,4,43,Yes,Mumbai,6,6,55,31.98
EMP13264,47,Male,PhD,10,HR,Mid,2,3,31,Yes,Mumbai,10,7,90,46.9
EMP13265,37,Male,Bachelor,5,Marketing,Junior,3,2,15,Yes,Mumbai,5,18,99,37.43
EMP13266,32,Female,Bachelor,5,Operations,Junior,5,7,16,No,Chennai,4,26,73,39.78
EMP13267,23,Female,Diploma,1,Operations,Junior,3,8,2,No,Mumbai,1,2,95,28.49
EMP13268,41,Female,Bachelor,14,Operations,Mid,4,5,55,No,Chennai,1,30,55,47.2
EMP13269,56,Male,PhD,17,Operations,Senior,1,7,29,Yes,Hyderabad,8,20,96,72.02
EMP13270,28,Female,Bachelor,6,Marketing,Junior,3,4,27,Yes,Delhi,6,3,88,81.1
EMP13271,47,Female,Bachelor,21,Operations,Senior,3,6,53,No,Hyderabad,4,30,75,67.98
EMP13272,41,Female,Bachelor,11,Sales,Mid,3,3,49,No,Delhi,11,8,81,43.09
EMP13273,35,Male,PhD,4,HR,Junior,3,4,59,Yes,Chennai,4,8,85,37.21
EMP13274,38,Female,Bachelor,9,Marketing,Mid,5,4,39,Yes,Mumbai,3,17,91,47.4
EMP13275,42,Male,Bachelor,13,Sales,Mid,5,0,42,Yes,Mumbai,11,25,63,49.33
EMP13276,33,Male,Master,8,Sales,Mid,3,6,7,No,Mumbai,3,15,50,37.37
EMP13277,50,Male,PhD,13,IT,Mid,5,3,28,No,Chennai,5,24,61,55.41
EMP13278,47,Female,Master,14,Operations,Mid,5,2,56,No,Mumbai,5,12,83,56.7
EMP13279,41,Female,Bachelor,7,Marketing,Junior,4,4,0,Yes,Chennai,7,10,78,33.13
EMP13280,47,Female,Master,19,IT,Senior,1,7,22,No,Delhi,13,11,78,58.7
EMP13281,36,Male,Master,10,Sales,Mid,3,4,9,No,Hyderabad,10,4,55,39.33
EMP13282,29,Male,Bachelor,5,Sales,Junior,3,1,23,Yes,Delhi,4,17,77,32.56
EMP13283,26,Male,Bachelor,5,Sales,Junior,4,0,57,Yes,Mumbai,5,9,88,30.86
EMP13284,43,Male,Bachelor,11,IT,Mid,2,0,6,No,Hyderabad,11,13,89,45.74
EMP13285,43,Female,Bachelor,15,Operations,Mid,4,3,12,Yes,Mumbai,15,14,83,55.13
EMP13286,52,Female,Master,17,IT,Senior,5,1,0,No,Hyderabad,0,16,57,64.29
EMP13287,58,Male,Master,19,HR,Senior,3,1,17,No,Delhi,11,11,84,60.69
EMP13288,50,Male,Master,20,HR,Senior,2,9,25,Yes,Chennai,13,24,54,52.86
EMP13289,40,Male,Master,12,IT,Mid,5,2,54,Yes,Chennai,12,23,60,50.35
EMP13290,40,Male,Master,13,Marketing,Mid,4,4,16,Yes,Hyderabad,10,1,65,43.18
EMP13291,28,Female,Bachelor,2,IT,Junior,5,9,3,Yes,Mumbai,2,27,82,46.81
EMP13292,45,Male,PhD,14,HR,Mid,2,2,51,No,Hyderabad,14,6,60,47.88
EMP13293,34,Male,Bachelor,6,HR,Junior,2,10,24,No,Mumbai,1,11,87,39.65
EMP13294,30,Male,Bachelor,2,Sales,Junior,2,6,48,Yes,Chennai,2,9,87,27.61
EMP13295,40,Female,Bachelor,17,Marketing,Senior,3,1,12,Yes,Chennai,11,26,89,54.32
EMP13296,22,Female,Diploma,1,Sales,Junior,5,8,39,Yes,Hyderabad,1,6,79,33.53
EMP13297,36,Male,Master,8,Marketing,Mid,1,6,18,No,Chennai,2,26,54,32.36
EMP13298,24,Female,Bachelor,1,Marketing,Junior,2,5,59,Yes,Mumbai,1,29,61,29.65
EMP13299,54,Male,Master,24,Operations,Lead,3,3,23,No,Hyderabad,14,20,89,80.12
EMP13300,56,Female,Bachelor,18,Marketing,Senior,5,2,9,No,Mumbai,10,3,91,59.95
EMP13301,60,Male,Bachelor,26,Operations,Lead,4,7,22,No,Chennai,12,12,70,74.62
EMP13302,33,Female,Bachelor,9,IT,Mid,4,7,26,Yes,Delhi,9,12,99,43.62
EMP13303,25,Male,Master,1,Sales,Junior,2,3,41,Yes,Delhi,1,12,100,30.73
EMP13304,53,Female,Bachelor,18,Operations,Senior,2,5,18,Yes,Chennai,10,25,100,62.64
EMP13305,33,Male,Bachelor,8,HR,Mid,5,2,23,No,Mumbai,4,12,68,43.34
EMP13306,42,Female,PhD,13,Marketing,Mid,2,1,22,Yes,Chennai,2,16,62,42.61
EMP13307,57,Female,Master,11,Sales,Mid,5,2,47,No,Delhi,8,16,56,46.05
EMP13308,23,Male,Bachelor,0,IT,Junior,1,0,51,Yes,Mumbai,0,27,51,24.62
EMP13309,44,Male,Bachelor,6,HR,Junior,1,2,6,No,Hyderabad,6,20,82,28.6
EMP13310,29,Female,Master,4,HR,Junior,2,6,52,Yes,Hyderabad,4,21,58,33.3
EMP13311,33,Male,PhD,7,Marketing,Junior,4,1,21,No,Chennai,1,9,70,44.72
EMP13312,53,Male,Bachelor,15,Marketing,Mid,1,1,43,No,Mumbai,3,21,72,45.94
EMP13313,32,Female,Master,,IT,Junior,4,3,21,Yes,Mumbai,6,26,67,45.63
EMP13314,57,Female,Bachelor,19,HR,Senior,2,1,2,Yes,Hyderabad,10,15,55,51.87
EMP13315,42,Male,Master,13,IT,Mid,2,7,60,Yes,Mumbai,13,14,90,51.06
EMP13316,39,Female,Master,10,IT,Mid,1,10,37,No,Delhi,7,1,89,45.33
EMP13317,56,Male,Master,22,IT,Senior,4,7,60,Yes,Hyderabad,12,19,86,66.06
EMP13318,50,Male,Master,17,IT,Senior,3,6,7,Yes,Mumbai,5,8,92,64.19
EMP13319,44,Female,Diploma,13,Marketing,Mid,3,1,31,Yes,Hyderabad,10,17,98,48.64
EMP13320,31,Female,PhD,9,Operations,Mid,4,0,8,No,Hyderabad,9,14,77,50.43
EMP13321,26,Female,Bachelor,3,IT,Junior,4,2,58,No,Hyderabad,2,2,95,36.84
EMP13322,34,Female,Master,9,IT,Mid,5,6,46,Yes,Hyderabad,9,22,100,50.32
EMP13323,52,Male,Master,17,Operations,Senior,1,10,2,No,Delhi,6,22,53,50.7
EMP13324,55,Male,Diploma,25,Operations,Lead,5,5,35,No,Mumbai,12,20,78,74.02
EMP13325,31,Male,Master,5,HR,Junior,2,1,16,No,Chennai,5,25,71,35.14
EMP13326,29,Female,Bachelor,6,Operations,Junior,1,9,57,Yes,Hyderabad,3,18,52,27.61
EMP13327,40,Female,Bachelor,11,IT,Mid,1,4,0,Yes,Hyderabad,11,26,53,40.74
EMP13328,38,Female,Bachelor,3,HR,Junior,2,9,44,Yes,Chennai,3,30,64,27.93
EMP13329,29,Male,Bachelor,4,HR,Junior,3,4,44,No,Delhi,4,23,86,33.46
EMP13330,29,Female,Bachelor,0,HR,Junior,3,0,34,No,Hyderabad,0,15,68,28.15
EMP13331,32,Male,Master,6,Operations,Junior,4,6,32,Yes,Mumbai,5,1,86,40.41
EMP13332,45,Male,Master,16,Marketing,Senior,4,1,59,Yes,Mumbai,8,29,60,55.14
EMP13333,50,Female,Diploma,19,IT,Senior,5,0,38,No,Delhi,13,22,65,57.65
EMP13334,42,Female,Diploma,9,HR,Mid,2,3,7,No,Chennai,9,2,58,77.05
EMP13335,45,Female,Diploma,20,Operations,Senior,1,4,57,No,Mumbai,7,15,98,59.57
EMP13336,33,Male,Bachelor,10,HR,Mid,4,1,31,Yes,Delhi,4,2,93,39.09
EMP13337,32,Female,Diploma,0,IT,Junior,3,6,36,Yes,Mumbai,0,9,78,35.27
EMP13338,27,Female,Diploma,6,Sales,Junior,3,1,38,Yes,Mumbai,6,17,64,35.83
EMP13339,48,Male,Master,14,Operations,Mid,2,1,23,Yes,Mumbai,9,29,63,45.69
EMP13340,40,Female,Bachelor,7,Marketing,Junior,5,1,15,No,Chennai,2,12,74,29.55
EMP13341,46,Female,Bachelor,14,HR,Mid,3,6,56,Yes,Mumbai,6,11,55,46.17
EMP13342,41,Female,PhD,11,Operations,Mid,2,4,32,Yes,Hyderabad,10,24,61,50.96
EMP13343,47,Male,Bachelor,,IT,Senior,3,7,29,No,Delhi,10,18,65,59.64
EMP13344,45,Male,Diploma,22,IT,Senior,3,0,27,No,Hyderabad,9,3,59,59.73
EMP13345,40,Female,Bachelor,10,Marketing,Mid,3,7,32,Yes,Mumbai,6,1,78,38.77
EMP13346,22,Male,Master,1,HR,Junior,2,10,17,No,Chennai,1,9,56,25.06
EMP13347,47,Male,Diploma,10,Marketing,Mid,3,2,29,No,Hyderabad,4,24,54,40.84
EMP13348,33,Female,Master,12,Marketing,Mid,4,7,26,No,Mumbai,12,20,77,50.92
EMP13349,53,Male,Bachelor,14,Marketing,Mid,4,3,0,Yes,Delhi,2,23,64,42.01
EMP13350,21,Male,Master,0,Marketing,Junior,2,10,60,Yes,Hyderabad,0,22,80,31.9
EMP13351,39,Female,Bachelor,9,IT,Mid,5,1,54,No,Delhi,9,4,69,46.12
EMP13352,55,Female,Bachelor,23,Marketing,Senior,3,9,60,Yes,Mumbai,10,23,59,64.48
EMP13353,50,Male,PhD,13,Operations,Mid,5,5,45,No,Chennai,12,3,69,51.62
EMP13354,44,Female,Diploma,16,Marketing,Senior,5,2,39,Yes,Hyderabad,6,6,96,55.44
EMP13355,23,Male,Bachelor,2,Marketing,Junior,4,9,0,Yes,Delhi,2,2,95,34.41
EMP13356,29,Female,Master,8,Sales,Mid,4,3,1,Yes,Mumbai,4,29,64,48.12
EMP13357,30,Male,Bachelor,9,Operations,Mid,1,7,9,Yes,Mumbai,4,7,52,34.93
EMP13358,55,Male,Diploma,20,Operations,Senior,5,10,22,No,Chennai,2,4,94,63.13
EMP13359,36,Female,Bachelor,15,Marketing,Mid,5,10,29,Yes,Mumbai,5,15,85,54.94
EMP13360,56,Female,Bachelor,20,Sales,Senior,3,2,8,No,Hyderabad,12,26,98,66.13
EMP13361,,Male,PhD,5,Marketing,Junior,3,7,17,Yes,Hyderabad,5,1,75,34.28
EMP13362,56,Female,Bachelor,23,HR,Senior,3,9,39,Yes,Delhi,3,19,82,61.04
EMP13363,21,Female,Diploma,0,Operations,Junior,5,4,15,Yes,Delhi,0,19,57,29.24
EMP13364,49,Female,Diploma,19,Marketing,Senior,5,6,15,No,Hyderabad,6,1,90,53.66
EMP13365,39,Male,Master,13,IT,Mid,3,3,54,Yes,Hyderabad,5,15,56,50.48
EMP13366,37,Female,PhD,14,Sales,Mid,1,6,5,Yes,Hyderabad,12,19,63,56.19
EMP13367,28,Male,Master,5,Sales,Junior,4,3,8,No,Hyderabad,5,17,56,36.02
EMP13368,36,Female,Master,2,IT,Junior,4,6,59,No,Mumbai,2,6,76,36.61
EMP13369,55,Male,Bachelor,19,Operations,Senior,2,8,22,Yes,Delhi,2,26,77,62.4
EMP13370,38,Male,PhD,7,HR,Junior,4,6,52,Yes,Delhi,7,26,80,48.69
EMP13371,32,Female,Master,6,IT,Junior,5,10,6,No,Delhi,6,17,99,48.62
EMP13372,24,Female,Bachelor,2,Sales,Junior,1,4,24,No,Mumbai,1,5,62,23.63
EMP13373,21,Male,Bachelor,0,HR,Junior,1,4,3,Yes,Chennai,0,28,58,17.89
EMP13374,45,Male,Master,13,Operations,Mid,4,0,9,No,Chennai,13,4,75,44.31
EMP13375,50,Male,Bachelor,15,Marketing,Mid,1,8,4,Yes,Hyderabad,6,28,84,48.85
EMP13376,21,Male,Bachelor,0,Operations,Junior,3,7,14,Yes,Delhi,0,21,85,34.25
EMP13377,26,Female,Master,5,IT,Junior,3,8,11,No,Hyderabad,5,21,55,40.58
EMP13378,57,Female,Master,20,HR,Senior,4,8,40,No,Delhi,9,5,100,61.01
